Date,Value,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipitation,day_of_week,Day
03-10-2024,21.202,2,76,61.4,48,48,38.8,34,74,47.8,22,14,7.2,0,30.1,30,29.9,0,6,1342
03-11-2024,23.479,3,75,67.6,57,62,58.7,49,84,73.3,60,24,11.9,3,29.9,29.8,29.7,0,0,1343
03-12-2024,40.084,4,79,70.7,60,66,63.6,54,93,78.5,60,14,8.6,5,29.7,29.7,29.6,0,3,1344
03-13-2024,12.231,5,58,48.1,41,54,43,36,90,82.8,76,21,13.4,8,29.7,29.6,29.6,0,5,1345
03-14-2024,33.763,6,52,42.1,37,36,28.3,20,86,62,29,23,11.5,0,29.8,29.7,29.6,0.09,1,1346
03-15-2024,48.858,7,72,55,34,49,35.8,26,83,52.8,27,13,6.1,0,30,29.8,29.8,0,3,1347
03-16-2024,38.763,8,71,58.8,50,56,45.4,35,96,63.4,41,17,8.2,0,30.1,30,30,0,6,1348
03-17-2024,10.343,9,73,67.3,61,69,62.3,56,91,83.9,73,22,11.9,6,30,29.9,29.9,0,2,1349
03-18-2024,38.962,10,77,70.4,53,69,65.4,51,93,84.4,71,20,11.3,7,29.9,29.8,29.7,0.11,4,1350
03-19-2024,12.880,11,57,53.9,50,54,51.3,47,93,90.7,86,15,10.1,6,29.9,29.9,29.8,0.03,0,1351
03-20-2024,35.358,12,57,53.9,50,55,50.6,47,97,88.8,82,17,7.7,0,29.9,29.8,29.7,0.05,2,1352
03-21-2024,10.136,13,59,49,42,47,39.8,37,93,71.8,48,21,10.3,0,30.2,30.1,29.9,0.01,3,1353
03-22-2024,35.026,14,61,47.5,37,37,35.1,33,89,65.5,35,13,6.1,0,30.3,30.3,30.2,0,4,1354
03-23-2024,51.668,15,66,55.9,42,56,48.1,36,86,75.2,60,17,8.6,0,30.2,30.1,30,0,5,1355
03-24-2024,13.442,16,72,63.4,59,60,58.3,57,96,84.1,66,14,4,0,30,29.9,29.8,0,6,1356
03-25-2024,32.133,17,80,69,60,68,64,57,97,84.8,62,15,7.8,0,29.8,29.8,29.7,0,0,1357
03-26-2024,34.993,18,78,71,60,68,64.9,55,90,81.3,66,14,8.4,5,30,29.9,29.8,0.01,1,1358
03-27-2024,44.908,19,60,55.7,52,55,51.5,49,93,86.2,81,15,10.3,7,30.1,30.1,30,0,2,1359
03-28-2024,11.978,20,51,48.5,45,49,43.2,35,93,82.5,63,23,15.6,8,30.4,30.2,30,0.09,3,1360
03-29-2024,16.745,21,57,47.3,39,35,32.4,29,82,58.6,36,16,10.1,0,30.6,30.4,30.4,0.5,4,1361
03-30-2024,27.002,22,63,50,37,41,35.5,31,83,60.1,34,16,5.1,0,30.4,30.3,30.1,0,5,1362
03-31-2024,16.866,23,68,61,49,60,53.8,43,90,77.6,63,16,9.8,0,30.1,29.9,29.8,0,6,1363
04-01-2024,25.756,24,73,64.7,54,63,57.4,43,96,79.3,39,10,5.3,0,29.8,29.7,29.6,0.34,0,1364
04-02-2024,10.710,25,72,60,48,50,46,39,96,62.7,40,17,7.8,0,30,29.8,29.7,0.35,1,1365
04-03-2024,21.155,26,57,49.8,42,32,28,24,54,43.5,30,22,15,6,30.3,30.2,30,0,2,1366
04-04-2024,10.429,27,60,46.6,33,32,27.3,22,85,51.3,24,8,3.3,0,30.3,30.3,30.2,0,3,1367
04-05-2024,21.822,28,73,54.7,39,39,34.3,28,79,50.8,19,13,4.9,0,30.3,30.2,30.2,0,4,1368
04-06-2024,26.353,29,74,60,44,55,44,38,86,59.5,29,21,7.8,0,30.2,30.1,30,0,5,1369
04-07-2024,37.385,1,71,67.1,63,63,59.7,55,90,77.5,65,18,11.1,5,30,29.9,29.8,0,4,1370
04-08-2024,42.553,2,79,70.8,66,66,64.2,62,93,80.4,56,15,6.8,0,29.8,29.7,29.6,0.04,0,1371
04-09-2024,23.916,3,83,72.6,69,68,66.6,65,93,82.2,54,16,6.6,0,29.7,29.7,29.6,0,1,1372
04-10-2024,44.307,4,76,67.4,57,71,63.1,49,97,86,69,25,11.3,5,29.9,29.6,29.6,0.02,4,1373
04-11-2024,19.566,5,75,62,56,49,44.5,35,77,56.1,29,21,11.9,3,30.2,30.1,29.9,0.11,6,1374
04-12-2024,18.679,6,73,60.3,50,41,30.7,23,64,36.6,15,23,7.8,0,30.4,30.3,30.2,0,2,1375
04-13-2024,44.687,7,61,53.7,42,46,39.2,32,83,59.7,34,17,8.2,0,30.4,30.3,30.2,0,4,1376
04-14-2024,29.516,8,73,60.9,47,57,51.4,44,93,72.9,49,22,13.5,0,30.2,30.2,30.1,0,0,1377
04-15-2024,52.096,9,74,67.9,62,65,61.2,57,87,79.7,59,15,9,3,30.1,30.1,30.1,0,3,1378
04-16-2024,14.203,10,81,69.7,63,68,64.5,62,97,84.6,52,12,4.2,0,30.2,30.1,30.1,0,5,1379
04-17-2024,25.902,11,81,70.4,59,65,62.5,58,96,77.9,49,13,6.1,0,30.1,30,29.9,0.6,1,1380
04-18-2024,18.480,12,84,74.1,69,66,63.2,61,84,69.8,46,16,9,5,29.9,29.8,29.7,0,3,1381
04-19-2024,16.319,13,80,73.7,70,68,66.5,65,87,78.8,62,20,9.7,3,29.9,29.9,29.8,0,4,1382
04-20-2024,18.069,14,81,74.4,71,70,67.2,63,94,79.1,54,16,9.8,0,30.1,30,29.9,0,5,1383
04-21-2024,24.967,15,83,73.7,67,69,66.9,62,93,80.5,53,15,7.5,0,30.1,30.1,30,0,6,1384
04-22-2024,52.762,16,75,69.4,64,66,64,62,97,83.5,66,15,6.4,0,30.1,30,30,0,0,1385
04-23-2024,40.449,17,83,74.5,69,68,66.4,62,93,77.2,54,20,9.8,0,30,30,29.9,0,1,1386
04-24-2024,26.902,18,82,74.6,71,68,66.6,64,87,76.8,56,16,10.7,7,30,29.9,29.9,0,2,1387
04-25-2024,31.791,19,84,77.8,74,70,67.4,65,82,71.1,53,21,12.6,5,29.9,29.9,29.8,0,3,1388
04-26-2024,14.683,20,76,69.4,57,71,66.1,53,94,89.3,82,21,8.4,0,30.2,30.1,29.9,0.04,4,1389
04-27-2024,38.103,21,61,57.5,54,58,53.9,50,93,87.8,78,15,10.8,5,30.2,30.1,30.1,1.04,5,1390
04-28-2024,22.874,22,77,67.5,58,70,63.1,57,97,86.2,71,13,7.8,5,30.1,30,29.9,0.36,6,1391
04-29-2024,28.473,23,84,74.7,70,70,67.7,66,93,79.6,58,16,7.4,0,30,29.9,29.8,0.01,0,1392
04-30-2024,41.001,24,87,77.3,72,69,67.7,64,87,73.7,48,15,8,0,29.9,29.8,29.7,0,1,1393
05-01-2024,42.155,25,89,76.8,72,71,67.5,60,91,75.4,38,18,7.2,0,29.8,29.8,29.7,0,2,1394
05-02-2024,39.671,26,87,74.7,68,69,67.2,66,93,78.7,49,18,7.6,0,29.8,29.8,29.7,0,3,1395
05-03-2024,30.309,27,89,78.1,68,70,67,61,93,71.1,42,25,10.9,0,29.7,29.7,29.6,0,4,1396
05-04-2024,44.133,28,80,72.6,60,70,63.8,48,85,74.3,54,17,7.8,0,29.9,29.7,29.6,0,5,1397
05-05-2024,52.399,29,80,68,55,54,48.7,42,93,56.2,27,14,7,0,30,30,29.9,0.04,6,1398
05-06-2024,23.513,30,83,72.4,64,69,60.7,49,84,67.3,49,17,8.6,5,30,29.9,29.7,0,0,1399
05-07-2024,20.361,31,75,70.3,58,70,59.2,51,87,69.4,43,21,10.9,5,29.9,29.8,29.7,0.02,1,1400
05-08-2024,13.113,1,74,63.1,52,54,50.1,45,93,65.7,38,16,9.2,0,29.9,29.9,29.8,0,5,1401
05-09-2024,22.418,2,75,68.3,59,63,60.4,54,87,76,66,23,10.5,0,29.9,29.8,29.8,0,1,1402
05-10-2024,50.169,3,82,71.8,65,69,65,62,93,80,58,15,8.5,0,29.9,29.8,29.7,0,2,1403
05-11-2024,11.188,4,69,58.6,54,66,56.3,51,96,91.8,86,15,9.9,0,29.9,29.8,29.8,0.57,5,1404
05-12-2024,38.073,5,73,65.1,58,63,59.5,56,96,82.6,64,14,7.8,0,30,29.9,29.8,0.77,0,1405
05-13-2024,33.122,6,76,71.1,64,71,67.4,62,97,88.4,71,14,5.7,0,29.9,29.9,29.8,0,3,1406
05-14-2024,19.311,7,86,78.1,72,73,71.5,70,97,81.2,61,8,5,0,29.9,29.8,29.8,0.27,5,1407
05-15-2024,36.375,8,87,78.5,73,73,70.9,70,90,78,61,9,5.1,0,29.8,29.8,29.7,0,1,1408
05-16-2024,32.483,9,88,74.9,69,72,68,62,93,79.9,57,25,8.3,0,29.9,29.7,29.6,0,4,1409
05-17-2024,22.669,10,73,68.4,63,66,59.2,52,94,74.3,53,21,9.7,5,29.9,29.9,29.8,1.57,6,1410
05-18-2024,19.325,11,76,69.8,59,70,61.6,51,87,75.4,64,21,12.2,6,29.9,29.7,29.6,0,2,1411
05-19-2024,41.163,12,89,79.5,69,74,64,47,88,63,28,18,11.8,0,29.7,29.5,29.4,0,4,1412
05-20-2024,46.802,13,70,61.1,52,52,45.8,41,69,57.8,44,20,12.9,7,30,29.9,29.7,0.01,0,1413
05-21-2024,49.868,14,70,57.9,48,46,44.1,42,83,62.6,41,17,12,8,30.1,30,29.9,0,1,1414
05-22-2024,38.955,15,71,58.6,47,45,41.9,40,83,56.5,35,16,7.3,0,30.1,30,29.9,0,2,1415
05-23-2024,45.861,16,75,62,48,56,48.3,41,83,62.5,43,17,10,3,30.1,30,30,0,3,1416
05-24-2024,40.430,17,81,70.7,60,68,64.2,56,93,80.4,62,14,5.8,0,30,29.9,29.9,0,4,1417
05-25-2024,20.677,18,76,68.6,61,69,64.3,57,93,86.2,64,13,7.3,0,29.9,29.8,29.7,0,5,1418
05-26-2024,46.709,19,83,73.6,66,74,69.8,64,96,87.8,69,18,6.7,0,29.7,29.6,29.5,1.14,6,1419
05-27-2024,22.673,20,84,70.3,63,66,63.8,62,97,81.5,51,12,5.7,0,29.8,29.7,29.6,0.84,0,1420
05-28-2024,26.085,21,86,73.2,68,68,65.5,56,93,78.8,42,17,8.1,0,29.9,29.8,29.8,0,1,1421
05-29-2024,25.162,22,84,77.2,71,73,70.5,67,87,80.1,67,16,10.9,5,29.8,29.7,29.5,0,2,1422
05-30-2024,25.039,23,88,78.9,65,74,62.4,49,88,61.3,28,20,9.2,0,29.7,29.6,29.5,0,3,1423
05-31-2024,31.256,24,91,75.6,60,70,62.3,56,88,66.7,33,17,8.7,0,29.7,29.7,29.6,0,4,1424
06-01-2024,16.807,25,80,70.8,64,67,57,51,90,63.1,39,16,7.9,0,30,29.9,29.7,0.11,5,1425
06-02-2024,50.085,26,85,71.5,55,56,51.9,48,89,54.2,29,12,4.9,0,30.1,30,30,0,6,1426
06-03-2024,48.679,27,84,72.4,58,66,60.6,55,93,68.2,43,22,12.2,0,30,30,29.9,0,0,1427
06-04-2024,25.628,28,83,78.4,74,73,71.4,66,87,79,69,17,10.3,0,29.9,29.8,29.7,0,1,1428
06-05-2024,40.799,29,82,70.7,62,73,58.1,41,93,69.6,25,30,10.5,0,29.9,29.9,29.7,0.87,2,1429
06-06-2024,30.340,30,83,70.7,57,55,48.6,45,75,48.3,28,9,4.5,0,30,29.9,29.9,0.05,3,1430
06-07-2024,10.393,1,85,72.8,59,61,57.6,55,90,61.7,36,15,7.3,0,30,29.9,29.9,0,6,1431
06-08-2024,10.010,2,87,76,63,66,64,61,93,67.7,48,17,9.6,3,30,29.9,29.9,0,2,1432
06-09-2024,43.231,3,89,79,73,68,65.2,64,82,63.9,45,15,8.9,5,29.9,29.9,29.8,0,3,1433
06-10-2024,15.616,4,90,78.7,72,70,68.5,67,91,72.9,46,16,7.8,3,29.8,29.8,29.7,0,6,1434
06-11-2024,47.618,5,91,81.4,76,72,70,64,85,69.4,48,17,6.9,0,29.9,29.8,29.7,0,1,1435
06-12-2024,23.797,6,85,74,64,64,55.1,47,87,55.8,27,20,9.1,0,30.1,30,29.9,0.25,4,1436
06-13-2024,16.940,7,84,73.9,61,66,60.5,57,90,65,41,22,11,0,30,29.9,29.8,0,6,1437
06-14-2024,21.967,8,92,78.4,68,71,65.3,57,76,64.7,47,26,14.6,8,30,29.8,29.7,0,2,1438
06-15-2024,35.112,9,72,67,62,57,50.3,44,78,56.1,41,18,11.9,6,30.1,30,30,0,5,1439
06-16-2024,51.156,10,82,68.8,56,58,52.2,49,87,58.6,34,12,6.6,0,30.1,30.1,30,0,0,1440
06-17-2024,35.700,11,83,71.6,59,61,55.4,48,84,59.5,32,18,7.9,0,30.1,30,29.9,0,3,1441
06-18-2024,46.492,12,83,75.2,67,70,65.4,61,87,72.2,54,24,13.4,0,29.9,29.9,29.8,0,5,1442
06-19-2024,31.804,13,86,77.3,72,71,68.7,66,91,75.9,51,21,10.8,3,29.9,29.8,29.8,0,2,1443
06-20-2024,38.660,14,88,78.6,72,74,70.8,66,93,77.9,59,23,8,0,29.9,29.8,29.7,0.02,3,1444
06-21-2024,29.344,15,87,75.5,71,74,70.5,68,94,85,59,23,8.1,0,29.8,29.7,29.6,0.02,4,1445
06-22-2024,46.936,16,81,72.5,68,71,65.7,63,94,80.1,58,13,8.8,5,29.7,29.6,29.5,0.42,5,1446
06-23-2024,29.466,17,87,75.3,67,65,63.3,61,90,68,44,17,8.4,0,29.8,29.8,29.7,0.03,6,1447
06-24-2024,34.970,18,94,79.8,66,70,62.5,58,87,59.8,30,10,4.1,0,29.8,29.8,29.7,0.01,0,1448
06-25-2024,49.576,19,94,83.1,72,73,68.8,64,87,63.8,42,12,7.4,3,29.8,29.7,29.6,0,1,1449
06-26-2024,36.814,20,93,81.7,72,73,71.5,68,94,73.5,44,20,6.4,0,29.8,29.7,29.6,0,2,1450
06-27-2024,21.716,21,91,82.3,75,73,71.7,69,89,71.1,50,20,11.2,3,29.8,29.7,29.7,0,3,1451
06-28-2024,39.815,22,92,83.3,74,75,72.5,70,93,71.4,48,18,10.3,0,29.8,29.8,29.7,0,4,1452
06-29-2024,53.741,23,91,83.8,79,75,73.6,72,85,71.9,53,21,12.9,5,29.8,29.8,29.7,0,5,1453
06-30-2024,20.643,24,88,77.4,67,76,71,64,96,81.1,59,26,12.8,0,29.8,29.7,29.7,0,6,1454
07-01-2024,34.118,25,84,74.4,67,68,66.5,64,93,77.4,56,17,8.6,3,29.7,29.6,29.5,1.63,0,1455
07-02-2024,40.444,26,88,75.5,68,67,65,62,93,72.2,43,14,5.9,0,29.8,29.8,29.7,0.44,1,1456
07-03-2024,46.175,27,89,72.6,65,70,64.1,60,93,76.8,45,33,9.6,0,29.9,29.8,29.7,0,2,1457
07-04-2024,47.933,28,89,77.2,65,73,69,62,93,76.8,57,14,5.5,0,29.9,29.8,29.7,0.63,3,1458
07-05-2024,44.827,29,89,79,69,71,67.1,63,93,69,46,16,7.7,0,29.9,29.9,29.9,0,4,1459
07-06-2024,42.250,30,88,79.3,70,71,66.3,63,79,65.3,48,12,7.1,3,30,29.9,29.9,0,5,1460
07-07-2024,13.006,31,87,77.6,73,74,70.3,67,94,79.4,57,14,6.4,0,30,29.9,29.9,0,6,1461
07-08-2024,38.876,1,85,78.3,74,72,69,64,93,74.5,55,10,6.3,0,30,30,29.9,0.11,0,1462
07-09-2024,15.314,2,91,81.2,72,72,69.5,66,93,69.2,48,13,6.7,0,30,29.9,29.9,0,3,1463
07-10-2024,51.517,3,89,79.3,72,75,72,67,96,79.3,55,21,5.8,0,29.9,29.8,29.8,0,4,1464
07-11-2024,46.451,4,94,81.6,73,77,72.3,69,96,75.3,44,18,4.2,0,29.8,29.8,29.7,1.02,0,1465
07-12-2024,19.087,5,93,82.6,73,75,72.1,69,97,72.6,45,12,4.3,0,29.9,29.8,29.8,0.1,2,1466
07-13-2024,47.182,6,96,84.7,75,73,71.8,69,90,66.9,44,15,7,0,29.8,29.7,29.6,0,5,1467
07-14-2024,42.084,7,94,85,75,73,70.9,70,84,64,46,18,9.8,3,29.7,29.6,29.5,0.02,0,1468
07-15-2024,13.709,8,95,86.8,79,76,72.3,70,79,63.2,44,12,7.3,0,29.6,29.5,29.5,0,3,1469
07-16-2024,35.319,9,96,86.7,80,76,74.7,73,85,69,47,13,8.4,5,29.7,29.6,29.6,0,6,1470
07-17-2024,28.992,10,94,83.1,72,77,58.3,50,85,46.5,25,15,8,0,30,29.9,29.8,0.09,1,1471
07-18-2024,24.274,11,92,79.9,66,59,56.4,54,73,47,29,13,5.5,0,30.1,30.1,30,0,4,1472
07-19-2024,33.517,12,91,79.8,67,61,59,57,76,50.8,34,16,7.5,0,30.1,30.1,30,0,6,1473
07-20-2024,33.812,13,92,81.3,69,63,59.1,54,75,49.8,29,17,7.7,0,30,29.9,29.9,0,5,1474
07-21-2024,51.319,14,92,81.1,70,70,64.9,61,82,59.3,39,14,7,0,30,29.9,29.9,0,6,1475
07-22-2024,28.594,15,92,82.4,74,75,70.7,67,94,69.6,50,17,8.1,0,30,30,29.9,0,0,1476
07-23-2024,50.348,16,93,82.9,72,73,66,59,93,60.8,33,14,5.6,0,30,30,29.9,0,1,1477
07-24-2024,37.818,17,93,82.7,70,71,65.8,61,90,59.3,38,14,5.8,0,30,29.9,29.8,0,2,1478
07-25-2024,13.959,18,94,81.8,70,71,67,62,90,63.5,35,16,7.6,0,29.9,29.9,29.8,0,3,1479
07-26-2024,18.579,19,89,80.6,72,74,70.8,69,93,73,55,16,9.6,0,29.9,29.9,29.9,0,4,1480
07-27-2024,11.979,20,89,79.8,74,75,72.9,71,94,80.3,61,21,6,0,29.9,29.9,29.8,0,5,1481
07-28-2024,15.901,21,92,82.7,75,75,73.1,69,94,73.8,52,24,7.8,0,29.9,29.8,29.7,0.13,6,1482
07-29-2024,26.324,22,82,76.2,71,78,71.8,66,93,86.5,71,20,6.9,0,29.9,29.8,29.8,0,0,1483
07-30-2024,51.624,23,90,80.3,70,75,71.5,67,93,75.8,53,15,6.3,0,29.9,29.8,29.7,1.22,1,1484
07-31-2024,40.861,24,88,78,73,75,72.3,71,93,83.3,57,15,5.9,0,29.8,29.7,29.7,0.42,2,1485
08-01-2024,37.788,25,87,76.6,73,76,72.7,70,97,87.8,65,12,4.9,0,29.9,29.8,29.8,1.12,3,1486
08-02-2024,35.589,26,86,81,77,78,75.2,71,91,82.5,72,15,6.2,0,30,29.9,29.9,0.39,4,1487
08-03-2024,18.833,27,90,84.2,80,77,75.5,73,90,76,59,15,9.3,3,29.9,29.9,29.8,0,5,1488
08-04-2024,13.345,28,91,84.7,80,78,75.1,72,90,74,55,17,10.3,6,29.8,29.8,29.7,0,6,1489
08-05-2024,34.933,29,90,85.5,82,77,75.5,74,82,72.2,59,18,11.8,8,29.8,29.8,29.7,0,0,1490
08-06-2024,27.078,30,93,86.6,82,78,75.5,73,82,70.2,54,17,10.4,7,29.8,29.8,29.7,0,1,1491
08-07-2024,19.687,1,94,86.4,82,78,75.5,73,85,71,51,14,9.8,6,29.8,29.8,29.7,0,1,1492
08-08-2024,33.282,2,96,88,82,77,74.6,70,85,66.2,43,9,6,3,29.9,29.8,29.8,0,4,1493
08-09-2024,28.431,3,96,84.7,74,76,72.8,67,91,69.6,38,24,6.3,0,29.9,29.9,29.8,0,5,1494
08-10-2024,12.699,4,97,84.6,73,76,72.9,70,94,70.5,43,10,3.6,0,29.9,29.8,29.7,0,1,1495
08-11-2024,24.830,5,95,85.4,79,75,73.5,68,88,69,44,12,6.2,0,29.8,29.7,29.7,0,3,1496
08-12-2024,27.965,6,91,85.5,82,77,75.5,72,82,71.9,59,10,6,0,29.8,29.8,29.7,0,6,1497
08-13-2024,27.641,7,93,84.5,80,80,76,72,91,76.6,53,15,6.1,0,29.9,29.8,29.8,0,1,1498
